año,mes,día,día_semana,nacimientos,fecha
2003,10,28,mar,13426,2003-10-28
2003,10,29,mier,12950,2003-10-29
2003,10,30,jue,12600,2003-10-30
2003,10,31,vie,11005,2003-10-31
2003,11,1,sab,8491,2003-11-01
2003,11,2,dom,7716,2003-11-02
2003,11,3,lun,12443,2003-11-03
2003,11,4,mar,13374,2003-11-04
2003,11,5,mier,12998,2003-11-05
2003,11,6,jue,12801,2003-11-06
2003,11,7,vie,12535,2003-11-07
2003,11,8,sab,8719,2003-11-08
2003,11,9,dom,7481,2003-11-09
2003,11,10,lun,12117,2003-11-10
2003,11,11,mar,13166,2003-11-11
2003,11,12,mier,12680,2003-11-12
2003,11,13,jue,12438,2003-11-13
2003,11,14,vie,12433,2003-11-14
2003,11,15,sab,8309,2003-11-15
2003,11,16,dom,7486,2003-11-16
2003,11,17,lun,12006,2003-11-17
2003,11,18,mar,13330,2003-11-18
2003,11,19,mier,12879,2003-11-19
2003,11,20,jue,12988,2003-11-20
2003,11,21,vie,13036,2003-11-21
2003,11,22,sab,8623,2003-11-22
2003,11,23,dom,7383,2003-11-23
2003,11,24,lun,13035,2003-11-24
2003,11,25,mar,13732,2003-11-25
2003,11,26,mier,12069,2003-11-26
2003,11,27,jue,7340,2003-11-27
2003,11,28,vie,9407,2003-11-28
2003,11,29,sab,8043,2003-11-29
2003,11,30,dom,7330,2003-11-30
2003,12,1,lun,12213,2003-12-01
2003,12,2,mar,13454,2003-12-02
2003,12,3,mier,13199,2003-12-03
2003,12,4,jue,12631,2003-12-04
2003,12,5,vie,12180,2003-12-05
2003,12,6,sab,8247,2003-12-06
2003,12,7,dom,7383,2003-12-07
2003,12,8,lun,11708,2003-12-08
2003,12,9,mar,13001,2003-12-09
2003,12,10,mier,12739,2003-12-10
2003,12,11,jue,12502,2003-12-11
2003,12,12,vie,12484,2003-12-12
2003,12,13,sab,8303,2003-12-13
2003,12,14,dom,7462,2003-12-14
2003,12,15,lun,12319,2003-12-15
2003,12,16,mar,13649,2003-12-16
2003,12,17,mier,13454,2003-12-17
2003,12,18,jue,13865,2003-12-18
2003,12,19,vie,13693,2003-12-19
2003,12,20,sab,8953,2003-12-20
2003,12,21,dom,7657,2003-12-21
2003,12,22,lun,13249,2003-12-22
2003,12,23,mar,12939,2003-12-23
2003,12,24,mier,9272,2003-12-24
2003,12,25,jue,6744,2003-12-25
2003,12,26,vie,10431,2003-12-26
2003,12,27,sab,8785,2003-12-27
2003,12,28,dom,7763,2003-12-28
2003,12,29,lun,13125,2003-12-29
2003,12,30,mar,14700,2003-12-30
2003,12,31,mier,12540,2003-12-31
2004,1,1,jue,8205,2004-01-01
2004,1,2,vie,10586,2004-01-02
2004,1,3,sab,8337,2004-01-03
2004,1,4,dom,7359,2004-01-04
2004,1,5,lun,11489,2004-01-05
2004,1,6,mar,12755,2004-01-06
2004,1,7,mier,12716,2004-01-07
2004,1,8,jue,12781,2004-01-08
2004,1,9,vie,12469,2004-01-09
2004,1,10,sab,8337,2004-01-10
2004,1,11,dom,7316,2004-01-11
2004,1,12,lun,11813,2004-01-12
2004,1,13,mar,12639,2004-01-13
2004,1,14,mier,12965,2004-01-14
2004,1,15,jue,12837,2004-01-15
2004,1,16,vie,12424,2004-01-16
2004,1,17,sab,8442,2004-01-17
2004,1,18,dom,7512,2004-01-18
2004,1,19,lun,11152,2004-01-19
2004,1,20,mar,12810,2004-01-20
2004,1,21,mier,12753,2004-01-21
2004,1,22,jue,12675,2004-01-22
2004,1,23,vie,12643,2004-01-23
2004,1,24,sab,8632,2004-01-24
2004,1,25,dom,7556,2004-01-25
2004,1,26,lun,11611,2004-01-26
2004,1,27,mar,12892,2004-01-27
2004,1,28,mier,12373,2004-01-28
2004,1,29,jue,12313,2004-01-29
2004,1,30,vie,12375,2004-01-30
2004,1,31,sab,8310,2004-01-31
2004,2,1,dom,7270,2004-02-01
2004,2,2,lun,11686,2004-02-02
2004,2,3,mar,13211,2004-02-03
2004,2,4,mier,12580,2004-02-04
2004,2,5,jue,12572,2004-02-05
2004,2,6,vie,12371,2004-02-06
2004,2,7,sab,8533,2004-02-07
2004,2,8,dom,7440,2004-02-08
2004,2,9,lun,11654,2004-02-09
2004,2,10,mar,13139,2004-02-10
2004,2,11,mier,12966,2004-02-11
2004,2,12,jue,12957,2004-02-12
2004,2,13,vie,11749,2004-02-13
2004,2,14,sab,8944,2004-02-14
2004,2,15,dom,7603,2004-02-15
2004,2,16,lun,11280,2004-02-16
2004,2,17,mar,12790,2004-02-17
2004,2,18,mier,12954,2004-02-18
2004,2,19,jue,12709,2004-02-19
2004,2,20,vie,12720,2004-02-20
2004,2,21,sab,8481,2004-02-21
2004,2,22,dom,7552,2004-02-22
2004,2,23,lun,11565,2004-02-23
2004,2,24,mar,13009,2004-02-24
2004,2,25,mier,12800,2004-02-25
2004,2,26,jue,12621,2004-02-26
2004,2,27,vie,12403,2004-02-27
2004,2,28,sab,8488,2004-02-28
2004,2,29,dom,7301,2004-02-29
2004,3,1,lun,12017,2004-03-01
2004,3,2,mar,12943,2004-03-02
2004,3,3,mier,12696,2004-03-03
2004,3,4,jue,12611,2004-03-04
2004,3,5,vie,12407,2004-03-05
2004,3,6,sab,8532,2004-03-06
2004,3,7,dom,7304,2004-03-07
2004,3,8,lun,11816,2004-03-08
2004,3,9,mar,12988,2004-03-09
2004,3,10,mier,12777,2004-03-10
2004,3,11,jue,12797,2004-03-11
2004,3,12,vie,12519,2004-03-12
2004,3,13,sab,8398,2004-03-13
2004,3,14,dom,7401,2004-03-14
2004,3,15,lun,11903,2004-03-15
2004,3,16,mar,12873,2004-03-16
2004,3,17,mier,12979,2004-03-17
2004,3,18,jue,12710,2004-03-18
2004,3,19,vie,12480,2004-03-19
2004,3,20,sab,8329,2004-03-20
2004,3,21,dom,7548,2004-03-21
2004,3,22,lun,11842,2004-03-22
2004,3,23,mar,12978,2004-03-23
2004,3,24,mier,12765,2004-03-24
2004,3,25,jue,12835,2004-03-25
2004,3,26,vie,12372,2004-03-26
2004,3,27,sab,8602,2004-03-27
2004,3,28,dom,7549,2004-03-28
2004,3,29,lun,11788,2004-03-29
2004,3,30,mar,13078,2004-03-30
2004,3,31,mier,12542,2004-03-31
2004,4,1,jue,12138,2004-04-01
2004,4,2,vie,12776,2004-04-02
2004,4,3,sab,8479,2004-04-03
2004,4,4,dom,7559,2004-04-04
2004,4,5,lun,12013,2004-04-05
2004,4,6,mar,13122,2004-04-06
2004,4,7,mier,12929,2004-04-07
2004,4,8,jue,12836,2004-04-08
2004,4,9,vie,11695,2004-04-09
2004,4,10,sab,8148,2004-04-10
2004,4,11,dom,6969,2004-04-11
2004,4,12,lun,11751,2004-04-12
2004,4,13,mar,12613,2004-04-13
2004,4,14,mier,12732,2004-04-14
2004,4,15,jue,12785,2004-04-15
2004,4,16,vie,12482,2004-04-16
2004,4,17,sab,8584,2004-04-17
2004,4,18,dom,7447,2004-04-18
2004,4,19,lun,11792,2004-04-19
2004,4,20,mar,13128,2004-04-20
2004,4,21,mier,12787,2004-04-21
2004,4,22,jue,12866,2004-04-22
2004,4,23,vie,12442,2004-04-23
2004,4,24,sab,8595,2004-04-24
2004,4,25,dom,7507,2004-04-25
2004,4,26,lun,12020,2004-04-26
2004,4,27,mar,13147,2004-04-27
2004,4,28,mier,12756,2004-04-28
2004,4,29,jue,12617,2004-04-29
2004,4,30,vie,12364,2004-04-30
2004,5,1,sab,8259,2004-05-01
2004,5,2,dom,7433,2004-05-02
2004,5,3,lun,11839,2004-05-03
2004,5,4,mar,12824,2004-05-04
2004,5,5,mier,12852,2004-05-05
2004,5,6,jue,12707,2004-05-06
2004,5,7,vie,12582,2004-05-07
2004,5,8,sab,8599,2004-05-08
2004,5,9,dom,7380,2004-05-09
2004,5,10,lun,12243,2004-05-10
2004,5,11,mar,13229,2004-05-11
2004,5,12,mier,12989,2004-05-12
2004,5,13,jue,12373,2004-05-13
2004,5,14,vie,12688,2004-05-14
2004,5,15,sab,8498,2004-05-15
2004,5,16,dom,7614,2004-05-16
2004,5,17,lun,12172,2004-05-17
2004,5,18,mar,13294,2004-05-18
2004,5,19,mier,12576,2004-05-19
2004,5,20,jue,13036,2004-05-20
2004,5,21,vie,12625,2004-05-21
2004,5,22,sab,8614,2004-05-22
2004,5,23,dom,7628,2004-05-23
2004,5,24,lun,12341,2004-05-24
2004,5,25,mar,13451,2004-05-25
2004,5,26,mier,12891,2004-05-26
2004,5,27,jue,13470,2004-05-27
2004,5,28,vie,12941,2004-05-28
2004,5,29,sab,8720,2004-05-29
2004,5,30,dom,7511,2004-05-30
2004,5,31,lun,7869,2004-05-31
2004,6,1,mar,12440,2004-06-01
2004,6,2,mier,13785,2004-06-02
2004,6,3,jue,13644,2004-06-03
2004,6,4,vie,13059,2004-06-04
2004,6,5,sab,8706,2004-06-05
2004,6,6,dom,7451,2004-06-06
2004,6,7,lun,12173,2004-06-07
2004,6,8,mar,13339,2004-06-08
2004,6,9,mier,12806,2004-06-09
2004,6,10,jue,13141,2004-06-10
2004,6,11,vie,12691,2004-06-11
2004,6,12,sab,8581,2004-06-12
2004,6,13,dom,7649,2004-06-13
2004,6,14,lun,12200,2004-06-14
2004,6,15,mar,13317,2004-06-15
2004,6,16,mier,13141,2004-06-16
2004,6,17,jue,13165,2004-06-17
2004,6,18,vie,12785,2004-06-18
2004,6,19,sab,8492,2004-06-19
2004,6,20,dom,7629,2004-06-20
2004,6,21,lun,12093,2004-06-21
2004,6,22,mar,13237,2004-06-22
2004,6,23,mier,13096,2004-06-23
2004,6,24,jue,13267,2004-06-24
2004,6,25,vie,13074,2004-06-25
2004,6,26,sab,8786,2004-06-26
2004,6,27,dom,7715,2004-06-27
2004,6,28,lun,12383,2004-06-28
2004,6,29,mar,13587,2004-06-29
2004,6,30,mier,13444,2004-06-30
2004,7,1,jue,13887,2004-07-01
2004,7,2,vie,13271,2004-07-02
2004,7,3,sab,8900,2004-07-03
2004,7,4,dom,7820,2004-07-04
2004,7,5,lun,8978,2004-07-05
2004,7,6,mar,13221,2004-07-06
2004,7,7,mier,14496,2004-07-07
2004,7,8,jue,14056,2004-07-08
2004,7,9,vie,13874,2004-07-09
2004,7,10,sab,9040,2004-07-10
2004,7,11,dom,7862,2004-07-11
2004,7,12,lun,12621,2004-07-12
2004,7,13,mar,13214,2004-07-13
2004,7,14,mier,13610,2004-07-14
2004,7,15,jue,13601,2004-07-15
2004,7,16,vie,13411,2004-07-16
2004,7,17,sab,9067,2004-07-17
2004,7,18,dom,7797,2004-07-18
2004,7,19,lun,12286,2004-07-19
2004,7,20,mar,13804,2004-07-20
2004,7,21,mier,13370,2004-07-21
2004,7,22,jue,13574,2004-07-22
2004,7,23,vie,12974,2004-07-23
2004,7,24,sab,9046,2004-07-24
2004,7,25,dom,7549,2004-07-25
2004,7,26,lun,12266,2004-07-26
2004,7,27,mar,13454,2004-07-27
2004,7,28,mier,13258,2004-07-28
2004,7,29,jue,13281,2004-07-29
2004,7,30,vie,12934,2004-07-30
2004,7,31,sab,8858,2004-07-31
2004,8,1,dom,7837,2004-08-01
2004,8,2,lun,12428,2004-08-02
2004,8,3,mar,13249,2004-08-03
2004,8,4,mier,13498,2004-08-04
2004,8,5,jue,13234,2004-08-05
2004,8,6,vie,12935,2004-08-06
2004,8,7,sab,8860,2004-08-07
2004,8,8,dom,7773,2004-08-08
2004,8,9,lun,12310,2004-08-09
2004,8,10,mar,13571,2004-08-10
2004,8,11,mier,13405,2004-08-11
2004,8,12,jue,13448,2004-08-12
2004,8,13,vie,12275,2004-08-13
2004,8,14,sab,8884,2004-08-14
2004,8,15,dom,7885,2004-08-15
2004,8,16,lun,12328,2004-08-16
2004,8,17,mar,13551,2004-08-17
2004,8,18,mier,13274,2004-08-18
2004,8,19,jue,13088,2004-08-19
2004,8,20,vie,13228,2004-08-20
2004,8,21,sab,8944,2004-08-21
2004,8,22,dom,7950,2004-08-22
2004,8,23,lun,12285,2004-08-23
2004,8,24,mar,13556,2004-08-24
2004,8,25,mier,13116,2004-08-25
2004,8,26,jue,13196,2004-08-26
2004,8,27,vie,12971,2004-08-27
2004,8,28,sab,9049,2004-08-28
2004,8,29,dom,7783,2004-08-29
2004,8,30,lun,12342,2004-08-30
2004,8,31,mar,13582,2004-08-31
2004,9,1,mier,13418,2004-09-01
2004,9,2,jue,13539,2004-09-02
2004,9,3,vie,13245,2004-09-03
2004,9,4,sab,8881,2004-09-04
2004,9,5,dom,7875,2004-09-05
2004,9,6,lun,8281,2004-09-06
2004,9,7,mar,12884,2004-09-07
2004,9,8,mier,14492,2004-09-08
2004,9,9,jue,14526,2004-09-09
2004,9,10,vie,14081,2004-09-10
2004,9,11,sab,9253,2004-09-11
2004,9,12,dom,8281,2004-09-12
2004,9,13,lun,12644,2004-09-13
2004,9,14,mar,14172,2004-09-14
2004,9,15,mier,13641,2004-09-15
2004,9,16,jue,13432,2004-09-16
2004,9,17,vie,13577,2004-09-17
2004,9,18,sab,9387,2004-09-18
2004,9,19,dom,8251,2004-09-19
2004,9,20,lun,12963,2004-09-20
2004,9,21,mar,13932,2004-09-21
2004,9,22,mier,13749,2004-09-22
2004,9,23,jue,13969,2004-09-23
2004,9,24,vie,13722,2004-09-24
2004,9,25,sab,9142,2004-09-25
2004,9,26,dom,8143,2004-09-26
2004,9,27,lun,12674,2004-09-27
2004,9,28,mar,13882,2004-09-28
2004,9,29,mier,13416,2004-09-29
2004,9,30,jue,13443,2004-09-30
2004,10,1,vie,13256,2004-10-01
2004,10,2,sab,8886,2004-10-02
2004,10,3,dom,7719,2004-10-03
2004,10,4,lun,12591,2004-10-04
2004,10,5,mar,13707,2004-10-05
2004,10,6,mier,13317,2004-10-06
2004,10,7,jue,13383,2004-10-07
2004,10,8,vie,13122,2004-10-08
2004,10,9,sab,8716,2004-10-09
2004,10,10,dom,7709,2004-10-10
2004,10,11,lun,11758,2004-10-11
2004,10,12,mar,13405,2004-10-12
2004,10,13,mier,13069,2004-10-13
2004,10,14,jue,13259,2004-10-14
2004,10,15,vie,13111,2004-10-15
2004,10,16,sab,8802,2004-10-16
2004,10,17,dom,7661,2004-10-17
2004,10,18,lun,12252,2004-10-18
2004,10,19,mar,13271,2004-10-19
2004,10,20,mier,12967,2004-10-20
2004,10,21,jue,12959,2004-10-21
2004,10,22,vie,12887,2004-10-22
2004,10,23,sab,8627,2004-10-23
2004,10,24,dom,7699,2004-10-24
2004,10,25,lun,12341,2004-10-25
2004,10,26,mar,13464,2004-10-26
2004,10,27,mier,13178,2004-10-27
2004,10,28,jue,13287,2004-10-28
2004,10,29,vie,12473,2004-10-29
2004,10,30,sab,8616,2004-10-30
2004,10,31,dom,7556,2004-10-31
2004,11,1,lun,12173,2004-11-01
2004,11,2,mar,13212,2004-11-02
2004,11,3,mier,13004,2004-11-03
2004,11,4,jue,13075,2004-11-04
2004,11,5,vie,12900,2004-11-05
2004,11,6,sab,8789,2004-11-06
2004,11,7,dom,7734,2004-11-07
2004,11,8,lun,12420,2004-11-08
2004,11,9,mar,13351,2004-11-09
2004,11,10,mier,13017,2004-11-10
2004,11,11,jue,12976,2004-11-11
2004,11,12,vie,12783,2004-11-12
2004,11,13,sab,8626,2004-11-13
2004,11,14,dom,7503,2004-11-14
2004,11,15,lun,12293,2004-11-15
2004,11,16,mar,13528,2004-11-16
2004,11,17,mier,13124,2004-11-17
2004,11,18,jue,13348,2004-11-18
2004,11,19,vie,13063,2004-11-19
2004,11,20,sab,8694,2004-11-20
2004,11,21,dom,7742,2004-11-21
2004,11,22,lun,13463,2004-11-22
2004,11,23,mar,14238,2004-11-23
2004,11,24,mier,12430,2004-11-24
2004,11,25,jue,7614,2004-11-25
2004,11,26,vie,9370,2004-11-26
2004,11,27,sab,8118,2004-11-27
2004,11,28,dom,7540,2004-11-28
2004,11,29,lun,12315,2004-11-29
2004,11,30,mar,13916,2004-11-30
2004,12,1,mier,13385,2004-12-01
2004,12,2,jue,12989,2004-12-02
2004,12,3,vie,12604,2004-12-03
2004,12,4,sab,8616,2004-12-04
2004,12,5,dom,7606,2004-12-05
2004,12,6,lun,12054,2004-12-06
2004,12,7,mar,13372,2004-12-07
2004,12,8,mier,13179,2004-12-08
2004,12,9,jue,12872,2004-12-09
2004,12,10,vie,12719,2004-12-10
2004,12,11,sab,8550,2004-12-11
2004,12,12,dom,7649,2004-12-12
2004,12,13,lun,11809,2004-12-13
2004,12,14,mar,13360,2004-12-14
2004,12,15,mier,13380,2004-12-15
2004,12,16,jue,13418,2004-12-16
2004,12,17,vie,13090,2004-12-17
2004,12,18,sab,8623,2004-12-18
2004,12,19,dom,7552,2004-12-19
2004,12,20,lun,13587,2004-12-20
2004,12,21,mar,14390,2004-12-21
2004,12,22,mier,13006,2004-12-22
2004,12,23,jue,11043,2004-12-23
2004,12,24,vie,7813,2004-12-24
2004,12,25,sab,6259,2004-12-25
2004,12,26,dom,7087,2004-12-26
2004,12,27,lun,12276,2004-12-27
2004,12,28,mar,13965,2004-12-28
2004,12,29,mier,13642,2004-12-29
2004,12,30,jue,13314,2004-12-30
2004,12,31,vie,10130,2004-12-31
2005,1,1,sab,7317,2005-01-01
2005,1,2,dom,6871,2005-01-02
2005,1,3,lun,11153,2005-01-03
2005,1,4,mar,12644,2005-01-04
2005,1,5,mier,12671,2005-01-05
2005,1,6,jue,12733,2005-01-06
2005,1,7,vie,12581,2005-01-07
2005,1,8,sab,8376,2005-01-08
2005,1,9,dom,7169,2005-01-09
2005,1,10,lun,11803,2005-01-10
2005,1,11,mar,12949,2005-01-11
2005,1,12,mier,12842,2005-01-12
2005,1,13,jue,12357,2005-01-13
2005,1,14,vie,12562,2005-01-14
2005,1,15,sab,8502,2005-01-15
2005,1,16,dom,7192,2005-01-16
2005,1,17,lun,11059,2005-01-17
2005,1,18,mar,12677,2005-01-18
2005,1,19,mier,12726,2005-01-19
2005,1,20,jue,12847,2005-01-20
2005,1,21,vie,12579,2005-01-21
2005,1,22,sab,8255,2005-01-22
2005,1,23,dom,7376,2005-01-23
2005,1,24,lun,11716,2005-01-24
2005,1,25,mar,13295,2005-01-25
2005,1,26,mier,12733,2005-01-26
2005,1,27,jue,12680,2005-01-27
2005,1,28,vie,12578,2005-01-28
2005,1,29,sab,8303,2005-01-29
2005,1,30,dom,7402,2005-01-30
2005,1,31,lun,11530,2005-01-31
2005,2,1,mar,13263,2005-02-01
2005,2,2,mier,12966,2005-02-02
2005,2,3,jue,12638,2005-02-03
2005,2,4,vie,12671,2005-02-04
2005,2,5,sab,8539,2005-02-05
2005,2,6,dom,7432,2005-02-06
2005,2,7,lun,11867,2005-02-07
2005,2,8,mar,12927,2005-02-08
2005,2,9,mier,12469,2005-02-09
2005,2,10,jue,12865,2005-02-10
2005,2,11,vie,12517,2005-02-11
2005,2,12,sab,8462,2005-02-12
2005,2,13,dom,7395,2005-02-13
2005,2,14,lun,12386,2005-02-14
2005,2,15,mar,13378,2005-02-15
2005,2,16,mier,13029,2005-02-16
2005,2,17,jue,12718,2005-02-17
2005,2,18,vie,12589,2005-02-18
2005,2,19,sab,8318,2005-02-19
2005,2,20,dom,7342,2005-02-20
2005,2,21,lun,11087,2005-02-21
2005,2,22,mar,12699,2005-02-22
2005,2,23,mier,12685,2005-02-23
2005,2,24,jue,12733,2005-02-24
2005,2,25,vie,12495,2005-02-25
2005,2,26,sab,8293,2005-02-26
2005,2,27,dom,7449,2005-02-27
2005,2,28,lun,11678,2005-02-28
2005,3,1,mar,13042,2005-03-01
2005,3,2,mier,12765,2005-03-02
2005,3,3,jue,13018,2005-03-03
2005,3,4,vie,12772,2005-03-04
2005,3,5,sab,8499,2005-03-05
2005,3,6,dom,7382,2005-03-06
2005,3,7,lun,11801,2005-03-07
2005,3,8,mar,12969,2005-03-08
2005,3,9,mier,12700,2005-03-09
2005,3,10,jue,12920,2005-03-10
2005,3,11,vie,12777,2005-03-11
2005,3,12,sab,8511,2005-03-12
2005,3,13,dom,7239,2005-03-13
2005,3,14,lun,12086,2005-03-14
2005,3,15,mar,13144,2005-03-15
2005,3,16,mier,12718,2005-03-16
2005,3,17,jue,13118,2005-03-17
2005,3,18,vie,12690,2005-03-18
2005,3,19,sab,8557,2005-03-19
2005,3,20,dom,7454,2005-03-20
2005,3,21,lun,12108,2005-03-21
2005,3,22,mar,13386,2005-03-22
2005,3,23,mier,12910,2005-03-23
2005,3,24,jue,12912,2005-03-24
2005,3,25,vie,12111,2005-03-25
2005,3,26,sab,7980,2005-03-26
2005,3,27,dom,6923,2005-03-27
2005,3,28,lun,11820,2005-03-28
2005,3,29,mar,13028,2005-03-29
2005,3,30,mier,12947,2005-03-30
2005,3,31,jue,12834,2005-03-31
2005,4,1,vie,11760,2005-04-01
2005,4,2,sab,8574,2005-04-02
2005,4,3,dom,7065,2005-04-03
2005,4,4,lun,12457,2005-04-04
2005,4,5,mar,13274,2005-04-05
2005,4,6,mier,13200,2005-04-06
2005,4,7,jue,12996,2005-04-07
2005,4,8,vie,12747,2005-04-08
2005,4,9,sab,8355,2005-04-09
2005,4,10,dom,7443,2005-04-10
2005,4,11,lun,12143,2005-04-11
2005,4,12,mar,13146,2005-04-12
2005,4,13,mier,12452,2005-04-13
2005,4,14,jue,12976,2005-04-14
2005,4,15,vie,13063,2005-04-15
2005,4,16,sab,8291,2005-04-16
2005,4,17,dom,7214,2005-04-17
2005,4,18,lun,12023,2005-04-18
2005,4,19,mar,13197,2005-04-19
2005,4,20,mier,13120,2005-04-20
2005,4,21,jue,12978,2005-04-21
2005,4,22,vie,12543,2005-04-22
2005,4,23,sab,8244,2005-04-23
2005,4,24,dom,7267,2005-04-24
2005,4,25,lun,12002,2005-04-25
2005,4,26,mar,13157,2005-04-26
2005,4,27,mier,12929,2005-04-27
2005,4,28,jue,12822,2005-04-28
2005,4,29,vie,12342,2005-04-29
2005,4,30,sab,8280,2005-04-30
2005,5,1,dom,7230,2005-05-01
2005,5,2,lun,11980,2005-05-02
2005,5,3,mar,13079,2005-05-03
2005,5,4,mier,12841,2005-05-04
2005,5,5,jue,14357,2005-05-05
2005,5,6,vie,12496,2005-05-06
2005,5,7,sab,8204,2005-05-07
2005,5,8,dom,7349,2005-05-08
2005,5,9,lun,12155,2005-05-09
2005,5,10,mar,13299,2005-05-10
2005,5,11,mier,12762,2005-05-11
2005,5,12,jue,13251,2005-05-12
2005,5,13,vie,11803,2005-05-13
2005,5,14,sab,8610,2005-05-14
2005,5,15,dom,7515,2005-05-15
2005,5,16,lun,12307,2005-05-16
2005,5,17,mar,13659,2005-05-17
2005,5,18,mier,13378,2005-05-18
2005,5,19,jue,13114,2005-05-19
2005,5,20,vie,13007,2005-05-20
2005,5,21,sab,8490,2005-05-21
2005,5,22,dom,7386,2005-05-22
2005,5,23,lun,12445,2005-05-23
2005,5,24,mar,13740,2005-05-24
2005,5,25,mier,13793,2005-05-25
2005,5,26,jue,13654,2005-05-26
2005,5,27,vie,13378,2005-05-27
2005,5,28,sab,8688,2005-05-28
2005,5,29,dom,7270,2005-05-29
2005,5,30,lun,7886,2005-05-30
2005,5,31,mar,12610,2005-05-31
2005,6,1,mier,14054,2005-06-01
2005,6,2,jue,13666,2005-06-02
2005,6,3,vie,13483,2005-06-03
2005,6,4,sab,8686,2005-06-04
2005,6,5,dom,7791,2005-06-05
2005,6,6,lun,12363,2005-06-06
2005,6,7,mar,13481,2005-06-07
2005,6,8,mier,13138,2005-06-08
2005,6,9,jue,13422,2005-06-09
2005,6,10,vie,13230,2005-06-10
2005,6,11,sab,8621,2005-06-11
2005,6,12,dom,7487,2005-06-12
2005,6,13,lun,11843,2005-06-13
2005,6,14,mar,13815,2005-06-14
2005,6,15,mier,13261,2005-06-15
2005,6,16,jue,13033,2005-06-16
2005,6,17,vie,12821,2005-06-17
2005,6,18,sab,8573,2005-06-18
2005,6,19,dom,7522,2005-06-19
2005,6,20,lun,12332,2005-06-20
2005,6,21,mar,13439,2005-06-21
2005,6,22,mier,13342,2005-06-22
2005,6,23,jue,13458,2005-06-23
2005,6,24,vie,13032,2005-06-24
2005,6,25,sab,8737,2005-06-25
2005,6,26,dom,7603,2005-06-26
2005,6,27,lun,12488,2005-06-27
2005,6,28,mar,13813,2005-06-28
2005,6,29,mier,14039,2005-06-29
2005,6,30,jue,14003,2005-06-30
2005,7,1,vie,13759,2005-07-01
2005,7,2,sab,8862,2005-07-02
2005,7,3,dom,7668,2005-07-03
2005,7,4,lun,7733,2005-07-04
2005,7,5,mar,12847,2005-07-05
2005,7,6,mier,14562,2005-07-06
2005,7,7,jue,14627,2005-07-07
2005,7,8,vie,14136,2005-07-08
2005,7,9,sab,9189,2005-07-09
2005,7,10,dom,7829,2005-07-10
2005,7,11,lun,12626,2005-07-11
2005,7,12,mar,13884,2005-07-12
2005,7,13,mier,13431,2005-07-13
2005,7,14,jue,14038,2005-07-14
2005,7,15,vie,13685,2005-07-15
2005,7,16,sab,9036,2005-07-16
2005,7,17,dom,7793,2005-07-17
2005,7,18,lun,12698,2005-07-18
2005,7,19,mar,13791,2005-07-19
2005,7,20,mier,13603,2005-07-20
2005,7,21,jue,13870,2005-07-21
2005,7,22,vie,13390,2005-07-22
2005,7,23,sab,8916,2005-07-23
2005,7,24,dom,7762,2005-07-24
2005,7,25,lun,12651,2005-07-25
2005,7,26,mar,13671,2005-07-26
2005,7,27,mier,13528,2005-07-27
2005,7,28,jue,13621,2005-07-28
2005,7,29,vie,13260,2005-07-29
2005,7,30,sab,8987,2005-07-30
2005,7,31,dom,7743,2005-07-31
2005,8,1,lun,12415,2005-08-01
2005,8,2,mar,13730,2005-08-02
2005,8,3,mier,13350,2005-08-03
2005,8,4,jue,13511,2005-08-04
2005,8,5,vie,13413,2005-08-05
2005,8,6,sab,8820,2005-08-06
2005,8,7,dom,7662,2005-08-07
2005,8,8,lun,12553,2005-08-08
2005,8,9,mar,13893,2005-08-09
2005,8,10,mier,13593,2005-08-10
2005,8,11,jue,14011,2005-08-11
2005,8,12,vie,13610,2005-08-12
2005,8,13,sab,9049,2005-08-13
2005,8,14,dom,7867,2005-08-14
2005,8,15,lun,12740,2005-08-15
2005,8,16,mar,13998,2005-08-16
2005,8,17,mier,13801,2005-08-17
2005,8,18,jue,14009,2005-08-18
2005,8,19,vie,13365,2005-08-19
2005,8,20,sab,9118,2005-08-20
2005,8,21,dom,7776,2005-08-21
2005,8,22,lun,12487,2005-08-22
2005,8,23,mar,13739,2005-08-23
2005,8,24,mier,13569,2005-08-24
2005,8,25,jue,13824,2005-08-25
2005,8,26,vie,13327,2005-08-26
2005,8,27,sab,8952,2005-08-27
2005,8,28,dom,7743,2005-08-28
2005,8,29,lun,12711,2005-08-29
2005,8,30,mar,13933,2005-08-30
2005,8,31,mier,13898,2005-08-31
2005,9,1,jue,14160,2005-09-01
2005,9,2,vie,13904,2005-09-02
2005,9,3,sab,9128,2005-09-03
2005,9,4,dom,7931,2005-09-04
2005,9,5,lun,8116,2005-09-05
2005,9,6,mar,13124,2005-09-06
2005,9,7,mier,14744,2005-09-07
2005,9,8,jue,14740,2005-09-08
2005,9,9,vie,14505,2005-09-09
2005,9,10,sab,9565,2005-09-10
2005,9,11,dom,8041,2005-09-11
2005,9,12,lun,13189,2005-09-12
2005,9,13,mar,13951,2005-09-13
2005,9,14,mier,14160,2005-09-14
2005,9,15,jue,14263,2005-09-15
2005,9,16,vie,14189,2005-09-16
2005,9,17,sab,9459,2005-09-17
2005,9,18,dom,8262,2005-09-18
2005,9,19,lun,13460,2005-09-19
2005,9,20,mar,14590,2005-09-20
2005,9,21,mier,14203,2005-09-21
2005,9,22,jue,13973,2005-09-22
2005,9,23,vie,13776,2005-09-23
2005,9,24,sab,9207,2005-09-24
